text,label,split
penumpang pesawat garuda indonesia bernama michael tjendara menceritakan iphone miliknya hilang saat berada di pesawat rute jakarta melbourne ada dugaan bahwa pelaku pencurian itu adalah awak di kabin pesawat garuda pun melakukan investigasi michael tjendara dalam kiriman video di media sosialnya mengatakan bahwa iphone miliknya dicuri saat dirinya melakukan penerbangan garuda enggak pada jumat dia sebutkan iphone nya hilang usai dia letakan di kantong kursi di dalam pesawat dia laporkan kehilangan ponsel itu ke petugas garuda kemudian dia mencoba melacak keberadaan ponsel itu melalui aplikasi dan iphone miliknya terlacak berada di hotel yang berada di riverside quay southbank scroll tapi continue with content tiba di sana dia mengatakan bahwa ada orang crew garuda enggak yang menginap di sana informasi itu dia dapat dari petugas hotel setelah itu ada pihak garuda yang melakukan penggeledahan ke sejumlah kamar crew tetapi tidak semua kamar usai penggeledahan itu pihak garuda memutuskan mengeluarkan crew untuk keluar hotel setelah itu michael coba melacak kembali handphone miliknya dan setelah crew garuda di hotel itu keluar menit kemudian iphone miliknya sudah pindah lokasi ke yarra river di southbank promenade yang jaraknya meter dari hotel advertisement terkait kasus ini pihak garuda melalui akun instagram resminya telah menyampaikan penyesalan atas terjadi insiden tersebut sehubungan dengan adanya unggahan di media sosial mengenai laporan kehilangan handphone oleh salah satu penerbangan enggak rute jakarta melbourne tanggal juni garuda indonesia menyesalkan kejadian tersebut demikian bunyi kiriman di instagram resmi garuda dilansir dari detiknews selasa garuda meminta maaf atas ketidaknyamanan penumpang dan menyatakan bahwa maskapai bumn itu saat ini sedang melakukan proses investigasi demi kelancaran proses investigasi seluruh awak kabin yang bertugas telah dibebastugaskan untuk sementara waktu dari tugas penerbangan katanya garuda memastikan semua awak pesawat yang bertugas sudah menjalankan prosedur standar operasional dan keamanan penerbangan mereka juga menyatakan telah merespons laporan kehilangan ini serta berkoordinasi dengan otoritas setempat dan melakukan pencarian yang melibatkan petugas terkait bandara sebagai bentuk komitmen kami terhadap kenyamanan penumpang perwakilan garuda indonesia di melbourne turut mendampingi penumpang yang bersangkutan dalam menangani kejadian ini termasuk saat pelaporan resmi kepada pihak kepolisian setempat saat ini kami terus berkomunikasi dengan penumpang tersebut dan berkomitmen tetap mendampingi beliau dalam menindaklanjuti kejadian ini katanya,Negative,train
liputan com jakarta garuda indonesia telah menyelesaikan proses investigasi internal terkait laporan kehilangan barang milik salah satu penumpang berupa iphone pada penerbangan enggak rute jakarta melbourne tanggal juni direktur niaga garuda indonesia adek r susardi mengatakan investigasi internal garuda indonesia dilakukan secara menyeluruh melalui koordinasi intensif dengan berbagai pihak terkait yang dilakukan pada juni berdasarkan hasil investigasi belum terdapat bukti untuk mengindikasikan adanya keterlibatan awak pesawat garuda indonesia dalam dugaan kehilangan barang dimaksud ujar adek dalam pernyataan tertulis jumat advertisement sebagai bentuk komitmen untuk memastikan keamanan dan kenyamanan penumpang garuda indonesia telah melaporkan kejadian ini secara resmi kepada bareskrim polri selanjutnya pihak maskapai akan mendukung penuh proses penyelidikan tersebut dan siap menyediakan informasi yang diperlukan kepolisian demi tercapainya penyelesaian proses hukum secara adil obyektif dan transparan bagi seluruh pihak kami juga terus melakukan komunikasi dengan penumpang yang bersangkutan imbuhnya laporan penumpang pada kejadian ini menjadi bahan evaluasi bagi prosedur operasional dan pelayanan garuda indonesia sebagai bagian dari upaya kami memberikan service excellence kepada penumpang pungkas adek,Neutral,train
april pesawat garuda indonesia mengalami insiden saat mendarat di bandara raja haji fisabilillah rhf tanjung pinang kepulauan riau kepri pesawat yang melayani rute jakarta tanjung pinang ini dilaporkan mengalami gangguan pada roda depannya saat menyentuh landasan roda depan pesawat yang mengangkut penumpang itu copot saat mendarat sempat terjadi guncangan saat pendaratan namun seluruh penumpang selamat dan tidak ada yang mengalami luka garuda indonesia melakukan investigasi internal untuk memastikan penyebab pasti insiden itu akibatnya penerbangan lanjutan dari tanjung pinang menuju jakarta yang dijadwalkan pukul wib harus ditunda hingga waktu yang belum ditentukan,Negative,train
jakarta kemenag keberangkataan jemaah haji indonesia yang tergabung dalam kelompok terbang kloter embarkasi donohudan soc tertunda karena kerusakan mesin pesawat garuda indonesia penundaaan keberangkatan berlangsung cukup lama hingga empat jam soc seharusnya berangkat jam wib saat itu posisi jemaah sudah berada di lokasi fastrack bandara solo karena pesawat mengalami kerusakan mesin dan diperkirakan perbaikannya lama maka jemaah dikembalikan ke asrama haji kita tegur keras ke garuda saya mendapat laporan bahwa jemaah haji soc marah besar dan kecewa dengan layanan garuda indonesia delay sampai empat jam terang sekjen kemenag sama ali ramdhani di jakarta kamis setelah tertunda jemaah soc akhirnya diberangkatkan dengan pesawat yang seharusnya dipakai oleh soc pukul wib menurut sekjen ini solusi instan yang diberikan garuda akan tetapi meninggalkan masalah baru terkait dengan keberangkatan jemaah soc delay ini memunculkan efek domino karena soc terbang dengan pesawat yang seharus memberangkatkan soc maka keberangkatan soc juga tertunda bahkan hingga sampai tujuh jam jelas kang dhani panggilan akrabnya seharusnya soc berangkat pukul sore ini kamis red juga tertunda hingga tujuh jam kemudian baru terbang sambungnya belum lagi keberangkatan soc yang saat ini sudah ada di asrama haji donohudan mereka juga menunggu kepastian berangkat dari jadwal semula jam malam ini kamis red saya mendapat laporan keterlambatan keberangkatan soc sampai jam katanya lagi direktur jenderal penyelenggaraan haji dan umrah hilman latief menegaskan pihaknya akan melayangkan surat pernyataan kecewa dan protes keras kepada garuda kemenag meminta garuda indonesia memberikan akomodasi karena masa tinggal jemaah soc di asrama haji sudah habis jemaah kloter berikutnya juga akan masuk asrama haji apabila tidak dipindahkan maka kami meminta kompensasi biaya akomodasi per jemaah sebagai akibat tidak diberikan oleh garuda indonesia tegas hilman lebih dari itu lanjut hilman kemenag juga meminta garuda indonesia untuk segera bertindak profesional melakukan perbaikan kinerja agar masalah penerbangan jemaah haji indonesia tidak terus berulang penerbangan menjadi satu kesatuan dari proses penyelenggaraan ibadah haji keterlambatan penerbangan akan berdampak pada layanan lainnya termasuk juga pada perasaan jemaah haji indonesia saya meminta garuda indonesia profesional bekerja sesuai kontrak dan komitmen yang telah ditandatangani tandasnya,Negative,train
liputan com jakarta upaya pt garuda indonesia persero giaa untuk memperluas ceruk pasar terus dilakukan kapasitas produksi diperbesar dengan penambahan armada direktur niaga garuda indonesia reza aulia hakim membeberkan rencana besar terkait penambahan armada di bawah manajemen yang baru hingga agustus garuda indonesia telah menambah lima armada baru sehingga total kekuatan kami menjadi armada kata reza advertisement hingga akhir tahun kata reza manajemen garuda indonesia menargetkan total armada baru ini merupakan penambahan pesawat terbanyak di garuda indonesia pasca pandemi covid imbuhnya untuk memaksimalkan potensi pasar kata reza garuda indonesia fokus menjalankan program trategis yang bertumpu kepada tiga pilar yakni evaluasi finansial dan operasional akselerasi kinerja dan ekspansi jaringan evaluasi finansial dan komersial dijalankan melalui optimalisasi biaya dan penerapan cost leadership untuk mewujudkan ekuitas yang positif jelasnya setelah melalui proses pkpu kata reza garuda indonesia menjalankan transformasi menyeluruh yang mendapat dukungan kuat dari seluruh pemangku kepentingan itulah yang dimaksud akselerasi kinerja,Positive,train
jakarta cnbc indonesia direktur utama pt garuda indonesia persero tbk giaa irfan setiaputra mengatakan sebentar lagi akan ada kenaikan harga tiket pesawat akibat dampak dari pengenaan pajak penambahan nilai ppn dari sebelumnya menjadi bapak ibu tolong bersiap siap sebentar lagi akan naik ppn ke sudah pasti naik harga tiket ujarnya dalam konferensi pers secara virtual senin irfan menjelaskan ada sejumlah aspek yang mempengaruhi harga tiket selain ppn biaya pelayanan jasa penumpang pesawat udara pjp untuk membuat harga tiket domestik semakin mahal nah setelah tba itu ada pajak habis itu ada pjp untuk yang ini tahun naik diam diam enggak tahu kan tiba tiba harga tiket gue naik kan ya harus naik dong marah lu semua sama gue ya kan ucapnya selain itu lanjutnya salah satu pertimbangan perhitungan harga tiket selain avtur yaitu pajak irfan menjelaskan penerbangan tujuan luar negeri tidak dikenakan pajak avtur sementara untuk penerbangan domestik dikenakan pajak bapak juga mesti tahu bahwa avtur yang kita beli untuk penerbangan domestik itu kena pajak pak avtur kita terbang ke singapura enggak kena bajak tiket kita jual ke bapak ke balikpapan kena pajak kita jual ke shanghai enggak kena pajak pak jelasnya irfan menekankan sejak tahun perseroan tidak pernah menaikkan harga tiket pesawat saya menekankan tapi harga tiket itu dipengaruhi oleh banyak hal pak ini yang kita diskusi banyak menteri ganti presiden mengomong lagi harga tiket harga tiket itu ada satu komponen yang disebut dengan tarif atas dan kita selalu hit angka itu ungkapnya di sisi lain irfan juga menyampaikan bahwa sebentar harga tiket akan naik karena pajak ppn naik dari ke sudah pasti naik pak harga tiket sebutnya ia menambahkan aspek yang mempengaruhi perhitungan harga tiket yaitu pajak airport terminal domestik kita bayar rp ke angkasa pura pak terminal rp lain tuh bayar cuma rp pak di halim rp pak dan mereka bisa naikin kapanpun seenaknya yang kemudian pengaruh ke harga yang disalahin siapa garuda ucapnya ia menambahkan pihaknya selalu menaati peraturan berlaku yang diatur oleh pemerintah kita tidak pernah keluar dari rambu rambu harga tiket yang diatur oleh pemerintah dari pak enggak pernah naik pak tapi pajak masuk kena pajak pungkasnya,Negative,train
tempo cowok jakarta maskapai penerbangan pelat merah garuda indonesia akan mendatangkan pesawat baru dari berbagai pabrikan pesawat yang akan didatangkan itu terdiri atas empat unit boeing tiga unit airbus sepuluh unit boeing dan tujuh unit pesawat bombardir crj pesawat pesawat ini akan memperkuat armada kita untuk penerbangan domestik dan mancanegara kata direktur utama garuda indonesia emirsyah satar dalam konferensi pers di hotel grand hyatt jakarta desember untuk membeli semua pesawat itu emir menyatakan garuda akan mengeluarkan hingga us miliar masing masing us juta untuk empat unit boeing us juta untuk tiga unit airbus us juta untuk sepuluh unit boeing dan us juta untuk tujuh unit bombardir selain itu garuda juga akan membeli unit pesawat boeing yang masing masing harganya us juta untuk anak usaha citilink tahun ini garuda telah menambah unit pesawat sehingga total punya armada untuk melayani berbagai rute emir menolak tudingan yang serta merta menyebut pembelian pesawat oleh beberapa maskapai termasuk yang dilakukannya membebani neraca pembayaran sehingga mengalami defisit di atas us juta hingga oktober ini dalam jangka pendek mungkin tapi ingat bahwa pesawat adalah barang modal pengoperasiannya nanti juga akan mendatangkan devisa ucapnya pingit aria,Positive,train
pesawat garuda indonesia mengalami insiden ban copot saat mendarat di bandara raja haji fisabilillah tanjungpinang kepulauan riau kepri rabu pesawat dengan nomor penerbangan enggak itu berangkat dari jakarta dengan tujuan tanjungpinang pesawat itu mengangkut penumpang dengan rincian penumpang bisnis dan penumpang kelas ekonomi bukan ban nya pecah ya tapi copot saat mendarat di bandara raja haji fisabilillah tanjungpinang kata general manager garuda indonesia cabang tanjungpinang ikhsan kepada cnnindonesia com advertisement scroll tapi continue with content ikhsan mengatakan saat kejadian semua penumpang selamat dan mereka sudah turun dari pesawat dia mengklaim tidak ada penumpang yang panik dan semua sudah di atasi dengan baik namun dia belum bisa menjelaskan apa penyebab terjadinya ban pesawat garuda tersebut bisa copot lantaran masih menunggu hasil investigasi masih harus menunggu investigasi semua penumpang selamat tidak ada yang panik mereka sudah turun dari pesawat sekitar jam wib ujarnya akibat kejadiannya ini pesawat yang sama terpaksa menunda jadwal keberangkatan dari tanjungpinang tujuan jakarta keberangkatan akan dilanjutkan kembali sekitar pukul wib iya jadwal keberangkatan ditunda sementara jam wib akan diberangkatkan kembali pungkasnya,Negative,train
maskapai pelat merah garuda indonesia berencana melakukan pembelian besar besaran pesawat pabrikan amerika serikat as boeing rencananya akan ada impor pesawat boeing hingga unit pengamat penerbangan gatot rahardjo menyatakan saat ini garuda memang butuh tambahan pesawat langkah membeli boeing sebetulnya adalah langkah yang tepat yang penting pesawat yang mau dibeli tadi harus diperhitungkan sesuai dengan kebutuhan maskapai sebenarnya garuda memang saat ini butuh tambahan pesawat tapi juga tidak bisa tambah semau maunya tentu harus ada hitungannya beber gatot ketika dihubungi detikcom selasa scroll tapi continue with content melihat situasi terkini garuda gatot membeberkan maskapai pelat merah itu setidaknya butuh pesawat wide body untuk pabrikan boeing bisa saja membeli seri ataupun pesawat pesawat ini bakal digunakan untuk rute internasional yaitu ke jepang korea china india australia timur tengah dan eropa pesawat ini juga nantinya bisa dipakai untuk penerbangan haji dan umrah selain itu garuda juga perlu pesawat narrow body setidaknya perlu pesawat untuk penerbangan domestik dan regional asean serta sebagian australia pesawat narrow body boeing yang populer misalnya seri advertisement nah tinggal sekarang dihitung pesawat yang ada saat ini wide dan narrow body ada berapa terus butuh tambahan berapa tambahan ini bisa berupa tambah baru atau replacement pesawat lama beber gatot di sisi lain pengamat penerbangan alvin lie menambahkan penambahan pesawat bagi sebuah maskapai artinya adalah merencanakan peningkatan kapasitas produksi untuk mendapatkan pendapatan catatannya adalah agar penambahan pesawat ini diiringi dengan rencana pengembangan bisnis dan rute yang baik pesawat adalah alat produksi menambah jumlah pesawat itu sama dengan meningkatkan kapasitas produksi dengan tambahan pesawat kapasitas produksi garuda meningkat namun penambahan pesawat harus didasarkan pada rencana pegembangan bisnis pengembangan route beber alvin lie apakah garuda group sudah membuat rencana pengembangan bisnis yang membutuhkan tambahan pesawat mau mengembangkan route domestik atau internasional lanjutnya memberikan pertanyaan menurutnya sejauh ini garuda harus melanjutkan gaya kepemimpinan irfan setiaputra yang selektif dalam membuka rute di era irfan memimpin banyak sekali rute produktif dipangkas tak jarang rute itu dibuka hanya karena permintaan pejabat bukan karena hitungan bisnis yang oke route domestik yang merugi dan yang kurang produktif banyak dipangkas pada zaman pak irfan banyak route tersebut yang dibuka hanya untuk memenuhi selera dan instruksi pejabat tapi secara bisnis tidak laik apakah route route tersebut akan dibuka lagi merugi lagi butuh rencana bisnis baru yang dibuat untuk mengakomodir pesawat baru tersebut papar alvin pembelian unit pesawat boeing sendiri masuk dalam kesepakatan negosiasi tarif resiprokal antara pemerintah indonesia dan as dengan mengimpor lebih banyak barang dari as ke indonesia dapat menyeimbangkan neraca dagang as yang defisit ke indonesia dengan begitu negeri paman sama mau menurunkan tarif impor barang dari indonesia menjadi hanya tonton juga video prabowo mau borong boeing segini harganya di sini,Neutral,train
indoaviation plus maskapai penerbangan nasional garuda indonesia mengambil langkah tegas terkait laporan kehilangan ponsel milik seorang penumpang pada penerbangan enggak rute jakarta melbourne jumat juni untuk memastikan penanganan yang transparan maskapai menggandeng kepolisian republik indonesia untuk melakukan investigasi menyeluruh serta membebastugaskan sementara seluruh awak kabin yang bertugas dalam penerbangan itu direktur niaga garuda indonesia adek r susardi menyatakan bahwa langkah proaktif ini diambil sebagai wujud komitmen perusahaan untuk memastikan penanganan laporan berjalan secara objektif dan akuntabel kami telah menjalin koordinasi dengan kepolisian republik indonesia guna mendukung langkah investigasi yang menyeluruh oleh pihak berwenang ujar adek dalam sebuah keterangan resmi perusahaan menurut adek inisiatif untuk melibatkan pihak kepolisian bertujuan menghadirkan kepastian hukum bagi semua pihak yang berkepentingan ia berharap proses ini akan menghasilkan temuan berbasis data yang dapat dipertanggungjawabkan secara hukum sebagai bagian dari prosedur internal garuda indonesia tetap memberlakukan status pembebastugasan terhadap awak kabin yang bertugas pada penerbangan tersebut hingga proses investigasi dinyatakan selesai kami juga terus menjalin komunikasi intensif dengan penumpang yang bersangkutan untuk memberikan informasi terkini mengenai perkembangan penanganan laporan ini tambah adek sehubungan dengan itu garuda indonesia mengajak seluruh pihak untuk menghormati proses hukum yang tengah berjalan tujuannya adalah untuk mencapai penyelesaian yang terbaik bagi semua pemangku kepentingan serta menghindari timbulnya kesimpangsiuran informasi di ruang publik adek menegaskan kembali bahwa prioritas utama maskapai tidak pernah berubah melalui berbagai langkah yang dijalankan ini garuda indonesia berkomitmen untuk senantiasa menjunjung tinggi aspek keselamatan keamanan dan kenyamanan seluruh penumpang dalam penerbangan kami tutupnya kasus kehilangan ponsel dalam penerbangan enggak jakarta melbourne ini sempat viral di media sosial melalui media sosial penumpang tersebut mengaku kehilangan iphone miliknya yang diletakkan di kantong kursi kecurigaan menguat pada crew penerbangan ketika melalui pelacakan fitur find my iphone ponsel yang hilang itu terdeteksi berpindah lokasi dari pesawat ke sebuah hotel yang saat itu hanya mengakomodasi kru kabin garuda indonesia yang bertugas dalam penerbangan enggak pelacakan dilakukan penumpang bersama dengan staf garuda indonesia di melbourne hingga ke dalam hotel tetapi mereka tidak menemukannya di sana jejak terakhir iphone itu malah terdeteksi berada di tengah sungai yarra melbourne tak jauh dari lokasi hotel pameran dirgantara aero asia akan digelar di zhuhai international airshow center tiongkok november untuk informasi lebih lengkap kunjungi situs web resmi aero asia atau klik tautan ini https aero asia hk messefrankfurt com zhuhai,Negative,train
jam terbang bertambah garuda indonesia bakal beli unit pesawat akhir maskapai garuda indonesia akan membeli unit pesawat di akhir guna mengakomodasi peningkatan penerbangan komersial maskapai garuda indonesia bersiap mendarat di bandara internasional soekarno hatta di tangerang banten kamis antara foto puspa perwitasari jakarta pemerintah menyampaikan maskapai penerbangan garuda indonesia akan membeli sebanyak unit pesawat di akhir nantinya suplai pesawat baru didapat dari produsen airbus dan boeing hal itu diungkapkan wakil menteri perindustrian faisol riza dia mengatakan kabar ini berasal dari presiden prabowo subianto secara langsung saat meluncurkan badan pengelola investasi bpi danantara pada februari bapak presiden beberapa waktu yang lalu saat meluncurkan danantara menyampaikan pt garuda indonesia akan memesan pesawat pada akhir tahun ini hingga pesawat ujarnya di kantor kemenperin jakarta rabu baca juga garuda indonesia dan pelita air tambah pesawat di selain pembelian tahun ini faisol menyampaikan maskapai garuda indonesia juga diproyeksikan akan memesan pesawat lebih dari unit pada tahun tahun mendatang dia menilai tingginya angka pemesanan unit pesawat menunjukkan tren positif industri dirgantara nasional ini berarti makin banyak permintaan terhadap penerbangan komersial di dalam negeri untuk tahun tahun yang berikutnya juga akan dipesan lebih dari itu unit ini menunjukkan industri dirgantara kita secara komersil juga akan terus meningkat kata wamenperin dia berharap peningkatan jumlah tersebut dapat mengerek kontribusi dan pertumbuhan sektor industri yang menjadi penyangga industri dirgantara contohnya industri bengkel pesawat alias mro maintenance repair and overhaul menurut faisol mro di indonesia memiliki potensi besar untuk berkembang ia menilai mro domestik bisa mengambil pasar global mengingat masih minimnya mro yang bisa memenuhi kebutuhan industri penerbangan khususnya di kawasan asia tenggara batam merupakan satu lokasi yang sangat strategis karena tidak banyak mro di kawasan yang bisa menyuplai atau support kebutuhan industri kedirgantaraan di kawasan asia tenggara ucapnya faisol menambahkan walaupun industri bengkel pesawat atau mro dalam negeri masih tertekan peluangnya sangat besar ditambah lagi katanya kebutuhan pesawat secara global bakal terus meningkat masih banyak kebutuhan kebutuhan lain yang kita harus siapkan di dalam negeri maupun di kawasan imbuhnya baca juga industri bengkel pesawat di indonesia minim di luar negeri berdasarkan catatan validnews mro di indonesia jumlahnya masih minim hanya sementara itu bengkel pesawat berada di luar negeri direktur akses sumber daya industri dan promosi internasional kemenperin syahroni ahmad mencontohkan negara tetangga singapura kerap menjadi perhentian pesawat pesawat asal indonesia karena sudah menyediakan jasa industri mro data terakhir yang kami tahu pesawat terbang yang beroperasi di indonesia mro nya ada di dalam negeri dan di luar negeri ada di singapura dan lain lain ujar syahroni jumat syahroni menilai penting untuk meningkatkan kesiapan dan ketersediaan jasa industri mro indonesia ke depan dia membeberkan salah satu upaya pemerintah yakni mendorong negara lain terutama kawasan eropa untuk memberikan lisensi mro kepada indonesia dia mengatakan nantinya jika indonesia sudah memiliki lisensi seperti negara produsen pesawat baik as ataupun eropa maka jasa perbaikan dan perawatan bengkel pesawat di ri maupun negara tersebut sudah memiliki standar persyaratan dan spesifikasi yang sama ini kita coba pendekatan supaya negara lain mau memberikan mro atau lisensi seperti eropa melalui eu cepa sehingga pesawat yang diservis di indonesia dan eropa itu sama seragam ucap syahroni,Positive,train
